sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:38,5P,False,False,0,1,5_6,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:39,5P,False,False,0,1,5_6,False,0,False,0
00:02,False,0.00,0,1,00:02,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:40,5P,False,False,0,1,5_6,False,0,False,0
00:03,False,0.00,0,1,00:03,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:41,5P,False,False,0,1,5_6,False,0,False,0
00:04,False,0.00,0,1,00:04,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:42,5P,False,False,0,1,5_6,False,0,False,0
00:05,False,0.00,0,1,00:05,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:43,5P,False,False,0,1,5_6,False,0,False,0
00:06,False,0.00,0,1,00:06,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:44,5P,False,False,0,1,5_6,False,0,False,0
00:07,False,0.00,0,1,00:07,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:45,5P,False,False,0,1,5_6,False,0,False,0
00:08,False,0.00,0,1,00:08,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:46,5P,False,False,0,1,5_6,False,0,False,0
00:09,False,0.00,0,1,00:09,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:47,5P,False,False,0,1,5_6,False,0,False,0
00:10,False,0.00,0,1,00:10,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:48,5P,False,False,0,1,5_6,False,0,False,0
00:11,False,0.00,0,1,00:11,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:49,5P,False,False,0,1,5_6,False,0,False,0
00:12,False,0.00,0,1,00:12,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:50,5P,False,False,0,1,5_6,False,0,False,0
00:13,False,0.00,0,1,00:13,0.00,False,,1,9,1,True,5_6,,175.00,210.00,90.00,00:51,5P,False,False,0,1,5_6,False,0,False,0
00:14,False
