sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:19,5P,False,False,0,0,,False,0,False,0
00:00,False,1.68,0,1,00:00,1.68,False,,1,8,1,True,4.5_1N,,157.50,36.68,344.00,00:20,5P,False,False,0,0,,False,0,False,0
00:02,False,1.68,0,1,00:02,1.68,False,,1,8,1,True,4.5_1N,,157.50,36.68,295.00,00:21,5P,False,False,0,0,,False,0,False,0
00:03,False,5.76,0,1,00:03,5.76,False,,1,8,1,True,4.5_1N,,153.80,38.40,295.00,00:22,5P,False,False,0,0,,False,0,False,0
00:03,False,7.92,0,1,00:03,7.92,False,,1,8,1,True,4.5_1N,,151.85,39.32,295.00,00:23,5P,False,False,0,0,,False,0,False,0
00:04,False,10.15,0,1,00:04,10.15,False,,1,8,1,True,4.5_1N,,149.43,39.56,294.96,00:2
