sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,5,1,True,3_4N,,105.00,140.00,0.00,00:44,5P,False,False,0,1,3_4,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,5,1,True,3_4N,,105.00,140.00,0.00,00:45,5P,False,False,0,1,3_4,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,5,1,True,3_4N,,105.00,140.00,0.00,00:46,5P,False,False,0,1,3_4,False,0,False,0
00:03,False,3.98,0,1,00:03,3.98,False,,1,5,1,True,3_4N,,105.00,137.75,0.00,00:47,5P,False,False,0,1,3_4,False,0,False,0
00:04,False,10.05,0,1,00:04,10.05,False,,1,5,1,True,3_4N,,105.00,140.79,0.00,00:48,5P,False,False,0,1,3_4,False,0,False,0
00:04,False,11.83,0,1,00:04,11.83,False,,1,5,1,True,3_4N,,105.00,139.35,9.00,00:49,5P,False,False,0,1,3_4,False,0,False,0
00:05,False,17.19,0,1,00:05,17.19,False,,1,5,1,True,3_4N,,105.03,139.54,10.00,00:50,5P,False,False,0,1,3_4,False,0,False,0
00:07,False,19.18,0,1,00:07,19.18,False,,1,5,1,True,3_4N,,105.71,140.23,41.67,00:51,5P,False,False,0,1,3_4,False,0,False,0
00:08,False,24.21,0,1,00:08,24.21,False,,1,5,1,True,3_4N,,104.97,139.52,45.02,00:52,5P,False,False,0,1,3_4,False,0,False,0
00:08,False,24.21,0,1,00:08,24.21,False,,1,5,1,True,3_4N,,104.97,139.52,45.02,00:53,5P,False,False,0,1,3_4,False,0,False,0
