sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,6,1,True,0_4.5E,,0.00,157.50,90.00,07:34,5P,False,False,0,0,,False,0,False,0
00:01,False,0.64,0,1,00:01,0.64,False,,1,6,1,True,0_4.5E,,0.62,157.62,70.99,07:35,5P,False,False,0,0,,False,0,False,0
00:02,False,3.62,0,1,00:02,3.62,False,,1,6,1,True,0_4.5E,,3.14,159.17,37.46,07:36,5P,False,False,0,0,,False,0,False,0
00:03,False,7.59,0,1,00:03,7.59,False,,1,6,1,True,0_4.5E,,4.51,162.86,22.87,07:37,5P,False,False,0,0,,False,0,False,0
00:04,False,12.79,0,1,00:04,12.79,False,,1,6,1,True,0_4.5E,,5.29,167.93,22.85,07:38,5P,False,False,0,0,,False,0,False,0
00:05,False,16.67,0,1,00:05,16.67,False,,1,6,1,True,0_4.5E,,5.54,168.05,23.32,07:39,5P,False,False,0,0,,False,0,False,0
00:06,False,20.75,0,1,00:06,20.75,False,,1,6,1,True,0_4.5E,,5.55,168.05,23.80,07:40,5P,False,False,0,0,,False,0,False,0
00:07,False,24.18,0,1,00:07,24.18,False,,1,6,1,True,0_4.5E,,5.54,168.16,26.01,07:41,5P,False,False,0,1,0_5,False,0,False,0
00:08,False,27.52,0,1,00:08,27.52,False,,1,6,1,True,0_4.5E,,5.58,168.08,33.20,07:42,5P,False,False,0,1,0_5,False,0,False,0
00:09,False,28.73,0,1,00:09,28.73,False,,1,6,1,True,0_4.5E,,5.65,168.32,42.18,07:43,5P,False,False,0,1,0_5,False,0,False,0
00:10,False,29.16,0,1,00:10,29.16,False,,1,6,1,True,0_4.5E,,5.86,168.58,42.30,07:44,5P,False,False,0,1,0_5,False,0,False,0
00:11,False,31.48,0,1,00:11,31.48,False,,1,6,1,True,0_4.5E,,7.49,170.18,52.06,07:45,5P,False,False,0,1,0_5,False,0,False,0
00:12,False,33.60,0,1,00:12,33.60,False,,1,6,1,True,0_4.5E,,8.79,171.75,52.07,07:46,5P,False,False,0,1,0_5,False,0,False,0
00:13,False,33.60,0,1,00:13,33.60,False,,1,6,1,True,0_4.5E,,8.79,171.75,52.07,07:47,5P,False,False,0,1,0_5,False,0,False,0
00:14,False,33.60,0,1,00:14,33.60,False,,1,6,1,True,0_4.5E,,8.79,171.75,52.07,07:48,5P,False,False,0,1,0_5,False,0,False,0
00:15,False,34.99,0,1,00:15,34.99,False,,1,6,1,True,0_4.5E,,7.46,170.83,52.07,07:49,5P,False,False,0,1,0_5,False,0,False,0
00:16,False,36.36,0,1,00:16,36.36,False,,1,6,1,True,0_4.5E,,6.33,171.00,52.07,07:50,5P,False,False,0,1,0_5,False,0,False,0
00:17,False,36.36,0,1,00:17,36.36,False,,1,6,1,True,0_4.5E,,6.33,171.00,52.07,07:51,5P,False,False,0,1,0_5,False,0,False,0
00:18,False,36.36,0,1,00:18,36.36,False,,1,6,1,True,0_4.5E,,6.33,171.00,52.07,07:52,5P,False,False,0,1,0_5,False,0,False,0
00:19,False,36.36,0,1,00:19,36.36,False,,1,6,1,True,0_4.5E,,6.33,171.00,52.07,07:53,5P,False,False,0,1,0_5,False,0,False,0
00:19,False,36.36,0,1,00:19,36.36,False,,1,6,1,True,0_4.5E,,6.33,171.00,52.07,07:53,5P,False,False,0,1,0_5,False,0,False,0
