sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:19,5P,False,False,0,0,,False,0,False,0
00:00,True,0.00,1,1,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:20,5P,False,False,0,0,,False,0,False,0
00:00,False,0.00,1,1,00:00,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,00:45,5P,False,False,0,0,,False,0,False,0
00:11,True,0.00,2,1,00:00,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,00:46,5P,False,False,0,0,,False,0,False,0
00:11,False,0.00,2,1,00:00,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:17,5P,False,False,0,0,,False,0,False,0
00:44,False,0.00,2,1,00:00,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:18,5P,False,False,0,0,,False,0,False,0
00:45,False,0.00,2,1,00:01,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:19,5P,False,False,0,0,,False,0,False,0
00:46,False,0.00,2,1,00:02,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:20,5P,False,False,0,0,,False,0,False,0
00:47,False,0.00,2,1,00:03,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:21,5P,False,False,0,0,,False,0,False,0
00:48,False,0.00,2,1,00:05,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:22,5P,False,False,0,0,,False,0,False,0
00:49,False,0.00,2,1,00:06,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:23,5P,False,False,0,0,,False,0,False,0
00:49,False,0.00,2,1,00:06,0.00,False,,1,7,1,True,4.7_1W,,164.50,35.00,270.00,03:23,5P,False,False,0,0,,False,0,False,0
