sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:20,5P,False,False,0,0,,False,0,False,0
00:00,False,0.00,0,1,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:21,5P,False,False,0,0,,False,0,False,0
00:01,False,3.24,0,1,00:01,3.24,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,161.26,35.00,270.00,00:22,5P,False,False,0,0,,False,0,False,0
00:03,False,3.24,0,2,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:23,5P,False,False,0,0,,False,0,False,0
00:03,False,6.84,0,3,00:00,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:24,5P,False,False,0,0,,False,0,False,0
00:05,False,6.84,0,3,00:01,0.00,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,164.50,35.00,270.00,00:25,5P,False,False,0,0,,False,0,False,0
00:06,False,10.20,0,3,00:02,3.36,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,161.14,35.00,270.00,00:26,5P,False,False,0,0,,False,0,False,0
00:07,False,12.60,0,3,00:03,5.76,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,158.74,35.00,270.00,00:27,5P,False,False,0,0,,False,0,False,0
00:08,False,14.04,0,3,00:04,7.20,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,157.30,35.00,270.00,00:28,5P,False,False,0,0,,False,0,False,0
00:09,False,17.64,0,3,00:05,10.80,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,153.70,35.00,270.00,00:29,5P,False,False,0,0,,False,0,False,0
00:10,False,19.44,0,3,00:06,12.60,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,151.90,35.00,270.00,00:30,5P,False,False,0,0,,False,0,False,0
00:11,False,21.24,0,3,00:07,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:31,5P,False,False,0,0,,False,0,False,0
00:11,False,21.24,0,3,00:08,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:32,5P,False,False,0,0,,False,0,False,0
00:12,False,21.24,0,3,00:09,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:33,5P,False,False,0,0,,False,0,False,0
00:13,False,21.24,0,3,00:10,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:34,5P,False,False,0,0,,False,0,False,0
00:14,False,21.24,0,3,00:11,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:35,5P,False,False,0,0,,False,0,False,0
00:16,False,21.24,0,3,00:12,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:36,5P,False,False,0,0,,False,0,False,0
00:16,False,21.24,0,3,00:13,14.40,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,150.10,35.00,270.00,00:37,5P,False,False,0,0,,False,0,False,0
00:17,True,22.68,1,3,00:13,15.84,False,,1,7,1,True,4.7_1W,4_1-3_1-2_1-2_2-3_2-4_2-5_2-5_3-6_3-6_4,148.66,35.00,270.00,00:38,5P,False,False,0,0,,False,0,False,0
