sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,5,1,True,3_4N,,105.00,140.00,0.00,00:38,5P,False,False,0,1,3_4,False,0,False,0
00:00,False,4.07,0,1,00:00,4.07,False,,1,5,1,True,3_4N,,105.03,144.26,6.00,00:39,5P,False,False,0,1,3_4,False,0,False,0
00:02,False,4.37,0,1,00:02,4.37,False,,1,5,1,True,3_4N,,105.04,144.37,18.80,00:40,5P,False,False,0,1,3_4,False,0,False,0
00:03,False,6.05,0,1,00:03,6.05,False,,1,5,1,True,3_4N,,105.58,145.96,18.80,00:41,5P,False,False,0,1,3_4,False,0,False,0
00:03,False,8.58,0,1,00:03,8.58,False,,1,5,1,True,3_4N,,105.89,148.67,358.78,00:42,5P,False,False,0,1,3_4,False,0,False,0
00:04,False,11.25,0,1,00:04,11.25,False,,1,5,1,True,3_4N,,105.84,151.10,359.95,00:43,5P,False,False,0,1,3_4,False,0,False,0
00:05,False,14.00,0,1,00:05,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:44,5P,False,False,0,1,3_4,False,0,False,0
00:06,False,14.00,0,1,00:06,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:45,5P,False,False,0,1,3_4,False,0,False,0
00:07,False,14.00,0,1,00:07,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:46,5P,False,False,0,1,3_4,False,0,False,0
00:09,False,14.00,0,1,00:09,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:47,5P,False,False,0,1,3_4,False,0,False,0
00:09,False,14.00,0,1,00:09,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:48,5P,False,False,0,1,3_4,False,0,False,0
00:10,False,14.00,0,1,00:10,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:49,5P,False,False,0,1,3_4,False,0,False,0
00:12,False,14.00,0,1,00:12,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:50,5P,False,False,0,1,3_4,False,0,False,0
00:13,False,14.00,0,1,00:13,14.00,False,,1,5,1,True,3_4N,,105.84,153.85,359.95,00:51,5P,False,Fa
