sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,122.50,0.00,270.00,00:19,5P,False,False,0,0,,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,122.50,0.00,270.00,00:20,5P,False,False,0,0,,False,0,False,0
00:02,False,3.72,0,1,00:02,3.72,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,118.78,0.00,270.00,00:21,5P,False,False,0,0,,False,0,False,0
00:03,False,9.72,0,1,00:03,9.72,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,112.78,0.00,270.00,00:22,5P,False,False,0,0,,False,0,False,0
00:03,False,15.60,0,1,00:03,15.60,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,106.66,0.00,270.00,00:23,5P,False,False,0,1,3_0,False,0,False,0
00:04,False,21.60,0,1,00:04,21.60,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,100.66,0.00,270.00,00:24,5P,False,False,0,1,3_0,False,0,False,0
00:06,False,27.72,0,1,00:06,27.72,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,94.78,0.00,270.00,00:25,5P,False,False,0,1,3_0,False,0,False,0
00:06,False,32.16,0,1,00:06,32.16,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,90.10,0.00,270.00,00:26,5P,False,False,0,1,3_0,False,0,False,0
00:07,False,38.16,0,1,00:07,38.16,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,84.15,0.62,282.00,00:27,5P,False,False,0,1,3_0,False,0,False,0
00:08,False,44.16,0,1,00:08,44.16,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,78.64,2.85,304.00,00:28,5P,False,False,0,1,3_0,False,0,False,0
00:09,False,50.16,0,1,00:09,50.16,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,74.44,6.99,337.00,00:29,5P,False,False,0,2,3_0-2_0,False,0,False,0
00:10,False,56.04,0,1,00:10,56.04,False,,1,4,1,True,3.5_0W,3_0-2_0-2_1-2_2-3_2-4_2-5_2-5_3-4_3-4_4-5_4,73.12,12.82,353.00,00:30,5P,False,False,0,2,3_0-2_0,False,0,False,0
