sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:19,5P,False,False,0,0,,False,0,False,0
00:00,False,0.00,0,1,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:20,5P,False,False,0,0,,False,0,False,0
00:02,False,1.56,0,1,00:02,1.56,False,,1,8,1,True,4.5_1N,,156.58,36.26,324.00,00:21,5P,False,False,0,0,,False,0,False,0
00:03,False,6.80,0,1,00:03,6.80,False,,1,8,1,True,4.5_1N,,152.98,39.52,314.00,00:22,5P,False,False,0,0,,False,0,False,0
00:04,False,12.30,0,1,00:04,12.30,False,,1,8,1,True,4.5_1N,,147.50,39.63,263.96,00:23,5P,False,False,0,0,,False,0,False,0
00:05,False,15.30,0,1,00:05,15.30,False,,1,8,1,True,4.5_1N,,144.67,38.71,238.96,00:24,5P,False,False,0,1,4_1,False,0,False,0
00:05,False,15.30,0,2,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,359.25,00:25,5P,False,False,0,1,4_1,False,0,False,0
00:06,False,15.30,0,2,00:01,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:26,5P,False,False,0,1,4_1,False,0,False,0
00:07,False,15.30,0,2,00:02,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,354.00,00:27,5P,False,False,0,1,4_1,False,0,False,0
00:08,False,20.34,0,2,00:03,5.04,False,,1,8,1,True,4.5_1N,,154.66,39.30,304.00,00:28,5P,False,False,0,1,4_1,False,0,False,0
00:10,False,25.87,0,2,00:04,10.57,False,,1,8,1,True,4.5_1N,,149.42,39.57,302.99,00:29,5P,False,False,0,1,4_1,False,0,False,0
00:10,False,31.60,0,2,00:05,16.31,False,,1,8,1,True,4.5_1N,,144.25,42.32,293.00,00:30,5P,False,False,0,1,4_1,False,0,False,0
00:12,False,37.72,0,2,00:06,22.43,False,,1,8,1,True,4.5_1N,,139.00,44.76,316.00,00:31,5P,False,False,0,1,4_1,False,0,False,0
00:12,False,43.60,0,2,00:07,28.31,False,,1,8,1,True,4.5_1N,,137.07,50.35,7.00,00:32,5P,False,False,0,1,4_1,False,0,False,0
00:14,False,45.28,0,3,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.01,00:33,5P,False,False,0,0,,False,0,False,0
00:14,False,45.28,0,3,00:01,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:34,5P,False,False,0,0,,False,0,False,0
00:15,False,50.22,0,3,00:02,4.94,False,,1,8,1,True,4.5_1N,,156.29,39.52,325.00,00:35,5P,False,False,0,0,,False,0,False,0
00:17,False,55.24,0,3,00:03,9.96,False,,1,8,1,True,4.5_1N,,151.40,39.50,276.00,00:36,5P,False,False,0,0,,False,0,False,0
00:18,False,61.24,0,3,00:04,15.96,False,,1,8,1,True,4.5_1N,,145.58,38.31,265.00,00:37,5P,False,False,0,1,4_1,False,0,False,0
00:19,False,67.24,0,3,00:05,21.96,False,,1,8,1,True,4.5_1N,,140.10,40.25,315.00,00:38,5P,False,False,0,1,4_1,False,0,False,0
00:19,False,69.40,0,4,00:00,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:39,5P,False,False,0,0,,False,0,False,0
00:21,False,69.40,0,4,00:01,0.00,False,,1,8,1,True,4.5_1N,,157.50,35.00,0.00,00:40,5P,False,False,0,0,,False,0,False,0
00:21,False,69.40,0,4,00:02,0.00,False,,1,8,1,T
