sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:19,5P,False,False,0,0,,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:20,5P,False,False,0,0,,False,0,False,0
00:02,False,4.66,0,1,00:02,4.66,False,,1,9,1,True,5.5_6,,192.72,209.78,314.98,00:21,5P,False,False,0,0,,False,0,False,0
00:03,False,8.85,0,1,00:03,8.85,False,,1,9,1,True,5.5_6,,193.14,209.36,314.98,00:22,5P,False,False,0,0,,False,0,False,0
00:04,False,12.40,0,1,00:04,12.40,False,,1,9,1,True,5.5_6,,192.60,209.90,314.98,00:23,5P,False,False,0,0,,False,0,False,0
00:05,False,13.90,0,1,00:05,13.90,False,,1,9,1,True,5.5_6,,191.22,210.48,292.78,00:24,5P,False,False,0,0,,False,0,False,0
00:05,False,15.06,0,1,00:05,15.06,False,,1,9,1,True,5.5_6,,189.89,210.86,269.26,00:25,5P,False,False,0,0,,False,0,False,0
00:07,False,15.49,0,1,00:07,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,248.53,00:26,5P,False,False,0,0,,False,0,False,0
00:08,False,15.49,1,1,00:08,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,261.56,00:27,5P,False,False,0,0,,False,0,False,0
00:09,False,15.49,1,1,00:09,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,280.56,00:28,5P,False,False,0,0,,False,0,False,0
00:09,False,15.49,2,1,00:09,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,256.80,00:29,5P,False,False,0,0,,False,0,False,0
00:10,False,15.49,2,1,00:10,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,256.80,00:30,5P,False,False,0,0,,False,0,False,0
00:12,False,15.49,2,1,00:12,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,247.77,00:31,5P,False,False,0,0,,False,0,False,0
00:13,False,15.49,2,1,00:13,15.49,False,,1,9,1,True,5.5_6,,189.71,210.86,223.77,00:32,5P,False,False,0,0,,False,0,
