sessionTime,gameIsPause,sessionDistance,validationCount,attemptCount,attemptTime,attemptDistance,isGroupSession,groupID,studentIDs,scenario,selectedRoute,isSender,routeStart,selectedRouteCoord,posX,posZ,rotation,time,scene,routeIsValid,routeEndReached,routeErrorAt,routeLength,routeCoord,isOnCheckpoint,lastCheckpoint,isOnHotspot,lastHotspot
00:00,False,0.00,0,1,00:00,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:24,5P,False,False,0,0,,False,0,False,0
00:01,False,0.00,0,1,00:01,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:25,5P,False,False,0,0,,False,0,False,0
00:02,False,0.00,0,1,00:02,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,314.98,00:26,5P,False,False,0,0,,False,0,False,0
00:03,False,0.00,0,1,00:03,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,278.98,00:27,5P,False,False,0,0,,False,0,False,0
00:04,False,0.00,0,1,00:04,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,240.64,00:28,5P,False,False,0,0,,False,0,False,0
00:05,False,0.00,0,1,00:05,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,269.38,00:29,5P,False,False,0,0,,False,0,False,0
00:06,False,0.00,0,1,00:06,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,269.38,00:30,5P,False,False,0,0,,False,0,False,0
00:07,False,0.00,0,1,00:07,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,269.38,00:31,5P,False,False,0,0,,False,0,False,0
00:08,False,0.00,0,1,00:08,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,269.38,00:32,5P,False,False,0,0,,False,0,False,0
00:09,False,0.00,0,1,00:09,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,256.56,00:33,5P,False,False,0,0,,False,0,False,0
00:09,False,0.00,0,1,00:09,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,276.68,00:34,5P,False,False,0,0,,False,0,False,0
00:11,False,0.00,0,1,00:11,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,273.91,00:35,5P,False,False,0,0,,False,0,False,0
00:11,False,0.00,0,1,00:11,0.00,False,,1,9,1,True,5.5_6,,192.50,210.00,273.91,00:36,5P,False,False,0,0,,False,0,False,0
00:12,False,87.50,1,1,00:12,87.50,False,,1,9,1,True,5.5_6,,105.00,210.00,144.66,00:37,5P,False,False,0,1,3_6,False,0,False,0
00:14,False,87.50,1,1,00:14,87.50,False,,1,9,1,True,5.5_6,,105.00,210.00,144.66,00:38,5P,False,False,0,1,3_6,False,0,False,0
